,_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,choose_one_category,choose_one_category:confidence,choose_one_category_gold,tweet_id,tweet_text
415,917599373,False,finalized,3,3/27/2016 10:18:04,affected_people,0.6512,,'460401830573256704',_Saudi Arabia finds another 18 #MERS cases as disease spreads. http://t.co/j1QyWC6IvJ #publichealth #ptsafety #healthcare
417,917600248,False,finalized,3,3/27/2016 17:12:40,affected_people,1.0,,'460527731206152192',2 in Florida Show Symptoms of Deadly Middle Eastern Virus: Two healthcare workers at an Orlando-area hospital ... http://t.co/tl9fpvc0bb
419,917599692,False,finalized,4,3/27/2016 10:00:36,affected_people,0.5546,,'460448364765908994',MERS Patient Hospital Workers in Florida Show Respiratory Symptoms - TIME http://t.co/RX7UXUkVqL
428,917600925,False,finalized,3,3/27/2016 19:34:46,affected_people,0.6765,,'460585382132723713',First Case of Deadly Middle Eastern Virus Found in U.S. http://t.co/jsQTyBJV2u   The Center for Disease Contro... http://t.co/1zhtXlGL5B
430,917599844,False,finalized,3,3/27/2016 12:55:52,affected_people,0.6725,,'460465640114249728',"""The first U.S. case of MERS-CoV has been reported in Indiana, the Centers for Disease Control and Prevention says."" via @cnnbrk"
432,917600626,False,finalized,3,3/27/2016 21:24:09,affected_people,0.6439,,'460572791901671424',RT @GlobalNational: Doctor exposed to Florida #MERS case in Canada but with no symptoms http://t.co/EMpJOy0sro
435,917599577,False,finalized,3,3/27/2016 10:51:02,affected_people,0.6751,,'460430111662039041',RT @WebMD: 2 of the FL hospital workers who helped treat a man with the 2nd case of #MERS in the U.S. have developed symptoms. http://t.co/Ã¢â¬Â¦
436,917599960,False,finalized,5,3/27/2016 13:04:24,affected_people,1.0,,'460486454972780545',A third person has tested positive for #MERS; it's the first case in the U.S. @elizcohencnn answers questions about the disease at 7amET.
437,917599664,False,finalized,3,3/27/2016 09:56:09,affected_people,1.0,,'460443709948301312',Second MERS-CoV Case Reported in US: The U.S. Centers for Disease Control and Prevention (CDC) has confirmed t... http://t.co/4mRapXxIFq
438,917599911,False,finalized,5,3/27/2016 12:25:42,affected_people,0.604,,'460475863965134848',Saudi Arabia finds another 18 MERS cases as disease spreads: RIYADH (Reuters) - Saudi Arabia has identified 18... http://t.co/2hGEeED2Wv
440,917600627,False,finalized,3,3/27/2016 22:33:26,affected_people,0.6932,,'460572929583886337',First Case of Deadly Middle Eastern Virus Found in U.S.: The Centers for Disease Control has confirmed that a ... http://t.co/4w3PzPo8mX
444,917601153,False,finalized,3,3/27/2016 20:07:17,affected_people,1.0,,'460640272775274497',"""The first U.S. case of MERS-CoV has been reported in Indiana, the Centers for Disease Control and Prevention says."" via @cnnbrk  Ã°Å¸ËÂ³Ã°Å¸ËÂ³Ã°Å¸ËÂ³"
448,917600345,False,finalized,5,3/27/2016 12:54:18,affected_people,0.7883,,'460546007080509440',2 in Florida Show Symptoms of Deadly Middle Eastern Virus: Two healthcare workers at an Orlando-area hospital ... http://t.co/5KlYzTESoP
451,917600380,False,finalized,4,3/27/2016 13:04:07,affected_people,1.0,,'460554443654582272',"RT @dr_davidson: Reuters: ""#SaudiArabia finds another 18 #MERS cases as disease spreads"" (I wonder what the unofficial numbers are?): http:Ã¢â¬Â¦"
454,917599367,False,finalized,3,3/27/2016 10:29:38,affected_people,0.6562,,'460400882518347776',#LatestNews Saudi Arabia finds another 18 MERS cases as disease spreads http://t.co/JdbY7UgewU
455,917599865,False,finalized,4,3/27/2016 12:29:25,affected_people,0.7442,,'460468099951898624',"RT @scottjbecker: Through Advanced Molecular Detection, @CDCgov monitors emerging diseases such as this 2nd case of imported #MERS #goodsciÃ¢â¬Â¦"
463,917600824,False,finalized,3,3/27/2016 21:02:40,affected_people,0.6667,,'460581534559252480',Health: 3 Confirmed MERS Cases In United States; First Case Of Person To Person Transmission: By Stephanie... http://t.co/9YwXnj7uxO
466,917601718,True,golden,172,,affected_people,0.6316,affected_people,'460563129181560832',Check out this CEO: MYSTERIOUS DISEASE CDC confirms first case of MERS virus in an American http://t.co/CXwdW5uCUI
467,917599448,False,finalized,4,3/27/2016 13:19:40,affected_people,0.7229,,'460410703774769153',Centers for Disease Control confirms first U.S. case of deadly MERS virus http://t.co/5EJXv7eTLK
468,917601240,False,finalized,3,3/27/2016 20:38:08,affected_people,0.6687,,'460665661912809472',"RT @aawayne: Scary disease update: #MERS patient in Orlando discharged, all hospital workers test negative. Makes MERS 0-fer-3 in the U.S. Ã¢â¬Â¦"
469,917600247,False,finalized,3,3/27/2016 13:15:37,affected_people,1.0,,'460527652819173376',Saudi Arabia finds another 18 MERS cases as disease spreads - Reuters UK: Straits TimesSaudi Arabia finds anot... http://t.co/32XSnkAISd
471,917599659,False,finalized,4,3/27/2016 17:45:22,affected_people,0.7205,,'460443084741173249',2 in Florida Show Symptoms of Deadly Middle Eastern Virus http://t.co/ZWzN1TuWb3
473,917601107,False,finalized,3,3/27/2016 19:01:48,affected_people,1.0,,'460629077947195392',RT @CBCAlerts: Centers for Disease Control reports first case of #MERS in the United States. #CDC
475,917601119,False,finalized,3,3/27/2016 19:26:01,affected_people,1.0,,'460631893663162368',RT @CMichaelGibson: Saudi Arabia finds another 32 #MERS cases as disease spreads | Reuters http://t.co/pPqzgvw8xg
479,917601217,False,finalized,3,3/27/2016 22:33:26,affected_people,0.6932,,'460659934741663744',"RT @vplus: (CNN) -- The first U.S. case of MERS-CoV has been reported in Indiana, the Centers for Disease Control and Prevention said FridaÃ¢â¬Â¦"
480,917600753,False,finalized,3,3/27/2016 20:17:02,affected_people,1.0,,'460577869584818176',"RT @CBCAlerts: Centers for Disease Control reporting a 2nd case of #MERS in US, this time in #Florida."
484,917599930,False,finalized,6,3/27/2016 12:32:12,affected_people,0.8262,,'460480053290475521',[Gulfnews All News] US reports third case of potential Mers virus: One of the two who showed symptoms has been... http://t.co/X2oOVoO46e
486,917599922,False,finalized,5,3/27/2016 13:04:24,affected_people,1.0,,'460478615436943360',MERS Mystery: Disease Detectives Search for Infected Travelers - http://t.co/9oElOGaoEZ http://t.co/PGjVamw1QS
487,917600347,False,finalized,4,3/27/2016 12:52:06,affected_people,0.7413,,'460547885717680131',#diseases #medicine Saudi Arabia finds another 18 MERS cases as disease spreads: Saudi ... http://t.co/L3KbltYUKN http://t.co/pb0GimQEpp
488,917600365,False,finalized,4,3/27/2016 17:10:34,affected_people,1.0,,'460550879695736832',"RT @BNONews: Patient in Florida confirmed as 2nd imported U.S. case of MERS, Centers for Disease Control and Prevention says."
494,917601108,False,finalized,3,3/27/2016 20:17:45,affected_people,1.0,,'460629078866157568',"""The first U.S. case of MERS-CoV has been reported in Indiana, the Centers for Disease Control and Prevention says."" via @cnnbrk"
500,917600204,False,finalized,4,3/27/2016 13:14:46,affected_people,1.0,,'460521963514236928',MYSTERIOUS DISEASE  CDC confirms first case of MERS virus in an American: VIDEO: CDC announces the first... http://t.co/xR0IoBzCdb #news
504,917600659,False,finalized,3,3/27/2016 22:49:59,affected_people,0.66,,'460575999399170049',2 workers at Orlando hospital caring for #MERS patient have flu-like symptoms http://t.co/AWnjaY7m3u
508,917600914,False,finalized,3,3/27/2016 19:06:38,affected_people,0.6747,,'460585010194837504',"Newest US MERS case was infected by Indiana patient, CDC says -  The Centers for Disease Control and Prevention... http://t.co/qXMau8zDbT"
511,917600271,False,finalized,3,3/27/2016 13:07:29,affected_people,1.0,,'460533256207618049',"Newest US MERS case was infected by Indiana patient, CDC says -  The Centers for Disease Control and Prevention... http://t.co/UcSkbdzg8K"
513,917600615,False,finalized,3,3/27/2016 19:33:57,affected_people,1.0,,'460570230352130049',RT @gmanews: Saudi Arabia finds another 32 MERS cases as disease spreads http://t.co/7mEqjy5Urw
515,917600325,False,finalized,3,3/27/2016 16:47:53,affected_people,1.0,,'460541260130832385',RT @CMichaelGibson: Saudi Arabia finds another 32 #MERS cases as disease spreads | Reuters http://t.co/pPqzgvw8xg
519,917599836,False,finalized,4,3/27/2016 12:09:28,affected_people,1.0,,'460465404440494080',2 in Florida Show Symptoms of Deadly Middle Eastern Virus http://t.co/zlDx05yt5R #tech via mashable
521,917600556,False,finalized,3,3/27/2016 19:50:26,affected_people,1.0,,'460564505626296320',"RT @CBCAlerts: Centers for Disease Control reporting a 2nd case of #MERS in US, this time in #Florida."
522,917599491,False,finalized,3,3/27/2016 10:38:06,affected_people,1.0,,'460418240817004544',#blader809 First Case of Deadly Middle Eastern Virus Found in U.S.: The Center for Disease Control has confirmed that a ca...  @blader809
526,917599787,False,finalized,5,3/27/2016 10:13:50,affected_people,0.7935,,'460462562342346752',"""@gmanews: Saudi Arabia finds another 32 MERS cases as disease spreads http://t.co/1Xyg8UOFEK"" Please pray for Middle East +++"
528,917599368,False,finalized,3,3/27/2016 09:22:08,affected_people,0.6637,,'460400944769806337',2 in Florida Show Symptoms of Deadly Middle EasternÃÂ Virus http://t.co/SI3l6M4Zhf
529,917600151,False,finalized,3,3/27/2016 17:46:10,affected_people,1.0,,'460514775806775296',RT @TheBaxterBean: Centers for Disease Control confirms first U.S. case of deadly MERS virus. But yeah #Benghazi http://t.co/QJ0jucEnmy
533,917600179,False,finalized,3,3/27/2016 13:12:29,affected_people,1.0,,'460518597602078720',Saudi Arabia finds another 18 MERS cases as disease spreads: RIYADH (Reuters) - Saudi Arabia has identified 18... http://t.co/WREgNCw1dc
540,917601154,False,finalized,3,3/27/2016 21:57:24,affected_people,0.6508,,'460640336461578241',Dutch #MERS case concerns older man with underlying disease. Molecular MERS-test positive in two centers (RIVM and EMC). Patient is stable
543,917600266,False,finalized,5,3/27/2016 12:52:49,affected_people,0.7818,,'460531347128582144',Saudi Arabia Finds Another 32 MERS Cases As Disease Spreads http://t.co/vXvydIBmzx http://t.co/gaPp1cAK6D #saudi
546,917600808,False,finalized,3,3/27/2016 19:01:48,affected_people,1.0,,'460579603564593152',CDC Confirms First US Case of MERS Coronavirus in Indiana Patient -  Centers for Disease Control and... http://t.co/d6lBB4nc3N  #SaudiArabia
547,917599357,False,finalized,3,3/27/2016 10:23:51,affected_people,1.0,,'460399646729601024',"RT @PzFeed: Patient in Florida confirmed as 2nd imported U.S. case of MERS, Centers for Disease Control and Prevention says - @BNONews"
549,917600951,False,finalized,3,3/27/2016 19:29:31,affected_people,1.0,,'460586780795092992',2 in Florida Show Symptoms of Deadly Middle Eastern Virus http://t.co/WiCMCJiKRh
555,917600138,False,finalized,4,3/27/2016 12:27:24,affected_people,1.0,,'460513909502664705',Third Case of MERS Confirmed in the U.S.: The U.S. Centers for Disease Control and Prevention confir... http://t.co/Cqofe7yrMd @mashable
556,917600259,False,finalized,3,3/27/2016 12:43:03,affected_people,1.0,,'460529626486673409',Third Case of MERS Confirmed in the U.S.: The U.S. Centers for Disease Control and Prevention con... http://t.co/m8Ar76V32U #TheIrfanism
563,917599766,False,finalized,4,3/27/2016 16:34:45,affected_people,0.5717,,'460458584912838656',4/4 Weird #MERS case reported yesterday - woman who had symptoms but tested negative twice before testing positive 2.5 weeks later. Odd.
566,917600656,False,finalized,3,3/27/2016 22:48:52,affected_people,0.6893,,'460575944261267456',[Blog] 2 in Florida Show Symptoms of Deadly Middle Eastern Virus: Two healthcare workers at an Orlando-area ho... http://t.co/DZqnUsObol
569,917600481,False,finalized,4,3/27/2016 12:34:49,affected_people,0.7406,,'460562450094366720',"RT @aawayne: Scary disease update: #MERS patient in Orlando discharged, all hospital workers test negative. Makes MERS 0-fer-3 in the U.S. Ã¢â¬Â¦"
571,917599582,False,finalized,4,3/27/2016 17:45:22,affected_people,0.4758,,'460430732309966848',"RT @kakape: 2 healthcare workers who were exposed to #MERS case in Orlando hospital developed flu-like symptoms. One after 24 hours, one afÃ¢â¬Â¦"
580,917599940,False,finalized,3,3/27/2016 17:09:46,affected_people,1.0,,'460482681394835456',"UPDATE 3-First US case of deadly MERS virus confirmed -CDC -  (Adds comments from infectious disease experts,... http://t.co/bZpaGm9Lpi"
581,917599571,False,finalized,5,3/27/2016 17:44:37,affected_people,0.7766,,'460429450983661570',RT @CBSThisMorning: The CDC is trying to track down nearly 100 people who may have been exposed to the deadly MERS disease: http://t.co/Tu9Ã¢â¬Â¦
592,917601296,False,finalized,3,3/27/2016 19:06:38,affected_people,0.6747,,'460672474435571712',First Case of Deadly Middle Eastern Virus Found in U.S.: The Centers for Disease Control has conf... http://t.co/1FAxm54S96 #TheIrfanism
593,917600551,False,finalized,3,3/27/2016 18:57:17,affected_people,0.6704,,'460564453855993856',U.S. #MERS patient improving and will be discharged soon. Little chance disease is spreading in US. http://t.co/3bQ7wCJMCG #health
596,917599473,False,finalized,3,3/27/2016 09:44:44,affected_people,1.0,,'460415636343361536',CDC Confirms First US Case of MERS Coronavirus in Indiana Patient -  Centers for Disease Control and... http://t.co/d6lBB4nc3N  #SaudiArabia
599,917600021,False,finalized,3,3/27/2016 12:23:12,affected_people,0.3363,,'460496815398608898',RT @neva9257: Apparently #MERS in IN: April 24 travel Riyadh #KSA-LON-CHI. Took bus to IN; respiratory symptoms Apr 27. via @jyangstar
601,917600008,False,finalized,4,3/27/2016 17:11:22,affected_people,0.7378,,'460494454059577344',#news 2 in Florida Show Symptoms of Deadly Middle Eastern Virus http://t.co/PhkM3rEPR6 #socialmedia
614,917600091,False,finalized,4,3/27/2016 12:27:24,affected_people,0.7644,,'460508901910528001',2 in Florida Show Symptoms of Deadly Middle Eastern Virus http://t.co/QmEUYZ1VJb
615,917600464,False,finalized,5,3/27/2016 12:50:40,affected_people,0.8127,,'460562177468792832',"RT @CNNJason: #URGENT -- The first U.S. case of #MERS -CoV has been reported in Indiana, the Centers for Disease Control and Prevention saiÃ¢â¬Â¦"
619,917600020,False,finalized,3,3/27/2016 13:16:10,affected_people,0.6659999999999999,,'460496578500120576',RT @ULworkplace: CDC confirms case of #MERS in US. Get guidance on workplace #infectionprevention and control practices w/ Dr. Howard http:Ã¢â¬Â¦
621,917600081,False,finalized,5,3/27/2016 12:54:18,affected_people,0.8185,,'460508359083687936',Another 18 MERS Cases Identified In Saudi Arabia As DiseaseÃÂ Spreads http://t.co/XqzTg4dnlC
622,917600044,False,finalized,4,3/27/2016 12:24:44,affected_people,0.7426,,'460500309304168448',CDC: First Case of Potentially Deadly MERS Disease in the U.S. http://t.co/HTt5eBIRBy
624,917599938,False,finalized,3,3/27/2016 12:23:12,affected_people,0.3363,,'460482422304681984',@WHO says not time to declare a public health emergency over #MERS. Feels better infection control and prevention could contain the virus.
626,917600561,False,finalized,3,3/27/2016 21:00:32,affected_people,0.6875,,'460564565668167680',"RT @PzFeed: Patient in Florida confirmed as 2nd imported U.S. case of MERS, Centers for Disease Control and Prevention says - @BNONews"
627,917601125,False,finalized,3,3/27/2016 19:26:01,affected_people,1.0,,'460632699435118592',Centers for Disease Control confirms first U.S. case of deadly MERS virus http://t.co/i8JTCKpBlC
628,917599746,False,finalized,3,3/27/2016 11:00:37,affected_people,1.0,,'460456085422215169',CDC: First Case of Potentially Deadly MERS Disease in the U.S. http://t.co/6RNpOJ5C2X
633,917599882,False,finalized,5,3/27/2016 12:50:40,affected_people,0.7997,,'460470637509623809',Saudi Arabia finds another 32 MERS cases as disease spreads - Yahoo News India https://t.co/BVL0ruvDKE via @YahooINNews
